utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_03_291,Group_03,,,,,,,,,,,,,,1,,,,,,28.526705,0.30574924,15.524489,33.141857,35.241478,19.716988,188.60574,171.29683,129.11644,102.57781,0.33004135,0.9379517,0.14542568,0.25099206,0.4294703,0.28404462,8.966243,9.964315,10.0831,13.807958,0.1766907,1.6712052,23.037329,0.3321171,13.657805,0.87903917,19.549244,0.77430594,-2.275223,-5.337578,0.05932673,1.7185555,1.3765022,0.71729606,4.0856466,1.6096618,12.092095,1.6803466,23.330593,0.52392334,451.53787,0.3547784,1177.9369,0.15751441,-54.93075,-1.3812419,1582.3496,0.13414519,823.80865,0.43350002,-65.13617,-1.0098909,2636.3728,0.09314782,865.6771,0.42312163,-66.91773,-0.96146125,-18.577606,-0.3754809,26.983774,0.27566692,0.002612808,13.069849,-0.01104122,-0.76884264,0.18557467,1.795572,24.98047,0.26056507,13.556063,0.8503743,20.885786,0.77056277,-3.3117716,-3.9237814,-15.253177,23.154642,-0.024940355,-0.009312402,0.14870432,1.2658229,3.1078613,0.2482353,0.22542077,0.08090909,0.064449355,-37.072735
Group_03_292,Group_03,1,,,,,,,,,,,,,,,,,,,33.555435,0.27398866,25.967678,37.369713,38.711384,12.743706,605.4191,333.6381,205.52338,294.4772,0.30818632,0.5208564,0.14933313,0.27152646,0.4590417,0.3097086,4.6509614,2.6058047,2.5619164,2.714583,0.1378253,0.5962129,17.869867,0.74110764,7.9174743,1.4339631,14.319743,1.0641998,1.7817091,6.2437596,0.0519306,1.2442292,1.3143731,0.56077594,4.923174,1.1134533,6.395065,2.1022055,15.841809,0.83795017,543.92126,0.37552074,1206.7072,0.20562285,-102.33456,-0.8732779,1623.615,0.15076202,876.451,0.3694727,-91.01874,-0.903565,2692.54,0.09121593,781.34985,0.33928856,-92.63532,-0.86967516,-14.679805,-0.5158708,23.605347,0.35033932,-0.014340542,-2.0451765,-0.013991291,-0.6946061,0.14236121,0.5120165,22.657333,0.47237363,7.613073,1.4837139,14.404913,1.0420747,-1.4887195,-7.384295,-10.619108,20.527302,-0.041241277,-0.004798474,0.1270281,4.5614038,3.539823,0.16299999,0.2349702,0.123124994,0.10889896,-42.252422
Group_03_293,Group_03,1,,,,,,,,,,,,,,,,,,,26.158632,0.33753723,14.91806,30.375845,34.13616,19.218102,254.65723,192.73807,184.5428,137.92073,0.36529857,0.60690945,0.17655948,0.2983763,0.56678337,0.3902239,5.7319684,3.6891725,4.068873,2.2245197,0.19881664,0.57944894,21.721634,0.49216074,11.454592,0.7823307,12.967464,1.1891274,0.3406399,46.691135,0.07763365,1.538666,1.2252917,0.62408704,2.7124674,2.2275064,7.821937,2.213322,21.402834,0.37663886,456.44287,0.36261848,1233.3379,0.16898006,-62.906895,-1.3137358,1526.7227,0.15612699,885.5729,0.4693285,-70.51392,-1.0397898,2574.9443,0.08524466,786.9601,0.42598128,-71.689095,-1.0091871,-17.332851,-0.3004348,25.89667,0.29370058,-0.008771364,-4.647122,-0.017002234,-0.6799925,0.21602423,0.55342716,25.126099,0.34655637,10.569024,0.80330616,14.668808,1.085185,-3.2876623,-4.8271947,-15.590045,25.774048,-0.04146064,-0.005524222,0.16379781,3.4055727,4.1009464,0.16923076,0.18125467,0.06272727,0.06282601,-37.67403
Group_03_294,Group_03,,,,,,,,,,,,,,1,,,,,,28.140316,0.30193114,18.20364,32.80841,35.577766,17.374126,182.21588,95.5697,234.75684,457.07422,0.3356153,0.5578263,0.17383131,0.28829274,0.4824357,0.3086044,4.3480415,3.3655744,3.5444276,3.2251785,0.18200822,0.65878785,22.266998,0.44168302,12.195769,0.9567615,17.004211,0.90221554,1.3227918,7.295032,0.07076005,1.5325829,1.525299,0.63942206,2.9704566,2.2471056,10.410181,1.6351566,19.680037,0.6703176,476.75967,0.30079603,1143.842,0.16881713,-74.057724,-1.2044365,1668.6915,0.13915141,711.3851,0.58299965,-84.31237,-0.93978095,2642.1467,0.08032425,879.3416,0.29618984,-82.654175,-0.97587556,-17.432585,-0.294462,23.484661,0.31136224,0.000688748,59.044086,-0.019855047,-0.47771177,0.19960989,0.6400329,25.690067,0.2748607,12.377789,0.812296,20.208307,0.84457093,-0.73107946,-12.388903,-16.881968,25.691067,-0.051204145,-0.010588911,0.14916706,3.4136546,2.8397567,0.22642857,0.26515782,0.12166667,0.090169586,-38.819633
Group_03_295,Group_03,,,,,,,,,,,,,,1,,,,,,32.339195,0.25249204,24.899427,35.78973,37.97379,13.074362,246.18048,181.96634,338.33627,625.1073,0.288319,0.6114134,0.1440045,0.25331673,0.40902668,0.2650222,5.1166005,4.477582,2.700168,1.978267,0.1568996,0.69059604,21.504105,0.43320444,12.861479,0.9355964,17.282202,0.7340972,2.6738336,4.2509184,0.0759811,1.8970498,1.3334614,0.66886437,5.5475864,0.96953654,11.190513,1.5766021,21.156116,0.6011209,533.5929,0.39871752,1221.9868,0.2047212,-87.09641,-1.0026802,1661.7014,0.1403878,945.8069,0.39214852,-84.74049,-0.8978326,2685.1396,0.09906108,783.4998,0.46408063,-85.68075,-0.87789786,-18.600395,-0.42520374,26.942865,0.32519564,-0.012928194,-2.34676,-0.01380227,-0.7247532,0.17830737,0.56136954,25.043184,0.32256594,12.700015,1.0134592,19.31383,0.7311809,-0.018639846,-636.32526,-16.31669,25.693888,-0.043410566,-0.005049032,0.114835545,2.6732674,3.2868526,0.19484848,0.17651716,0.09931034,0.098468654,-40.36952
Group_03_296,Group_03,,,,,,,,,,,,,,1,,,,,,29.215996,0.33408844,16.459032,32.057415,37.79301,21.333979,203.25012,90.8791,234.83519,132.86806,0.2421024,0.40590632,0.15320799,0.22061443,0.3108567,0.15764871,2.9927244,1.817928,1.684739,1.1206679,0.104107186,0.48040277,14.945317,0.8763426,18.763731,0.58526284,13.156962,0.9510108,7.3018165,1.8925534,0.068909585,1.4284742,1.502485,0.76202613,4.5561914,1.3045515,14.855539,1.7780722,21.116322,0.49055102,503.85416,0.37394664,1261.6704,0.18754299,-109.42154,-0.8110531,1649.4016,0.1428028,976.42303,0.52706873,-105.54942,-0.76852596,2674.78,0.09537391,786.5929,0.43556592,-105.98449,-0.7610846,-18.985018,-0.3741009,26.689947,0.31532347,-0.013855658,-2.2951434,-0.016995372,-0.55115855,0.12882206,0.4122792,23.129473,0.38155153,15.246175,0.7313639,19.108126,0.6371726,-0.8975004,-12.315089,-12.943405,21.643057,-0.03702892,-0.005612246,0.07532414,4.5454545,3.5326087,0.14615385,0.11269689,0.13818182,0.13696834,-43.58331
Group_03_297,Group_03,,,,,,,,,,,,,,1,,,,,,34.07414,0.18787153,33.748356,36.03647,37.49309,3.7447357,219.65265,116.37367,261.47556,176.13618,0.26197097,0.42560026,0.13867176,0.269037,0.35676,0.21808824,3.2433171,2.244943,1.8787067,1.123883,0.17915677,0.457159,15.728923,0.735269,24.969357,0.5184189,18.984459,0.6310592,8.524795,1.381451,0.053577032,1.5546865,1.3023347,0.5185859,6.857743,0.5727265,18.492476,0.37268618,24.813648,0.36404103,406.75543,0.22496532,1092.1661,0.1256222,-107.030106,-0.8350284,1651.949,0.11501413,676.8444,0.57199967,-100.360466,-0.75822854,2645.7898,0.065136276,782.78625,0.6355416,-99.489044,-0.77257013,-20.586884,-0.24074034,27.598532,0.21292344,-0.018570414,-1.4914235,-0.014866452,-0.42824018,0.2041525,0.44255206,19.338526,0.41197073,24.787004,0.37250838,24.161743,0.47500566,4.8808293,2.5128484,-19.561775,28.572556,-0.058193732,-0.006623998,0.14723295,5.7377048,2.5641026,0.23333333,0.102740236,0.19999999,0.01,-40.127056
Group_03_298,Group_03,,1,,,,,,,,,,,,1,,,,,,33.191895,0.18786483,27.487282,35.647293,37.42498,9.937698,483.43344,814.864,169.20308,235.84291,0.36293966,0.56005377,0.17491661,0.31224948,0.5100813,0.33516467,3.7045577,2.0015738,2.321086,1.3131012,0.20665537,0.5923771,24.266563,0.29319212,8.5434885,1.3635933,21.172882,0.7062253,-0.5278181,-20.590511,0.06419138,1.7727755,1.3786671,0.6799739,6.767812,0.65334827,9.956136,1.3021914,16.89622,0.7180532,505.55054,0.424028,1260.3386,0.16910397,-82.488655,-1.1042535,1652.5729,0.14755353,903.0645,0.5038241,-77.46285,-0.99879056,2621.939,0.09439021,840.397,0.47771367,-76.751366,-1.013219,-17.64675,-0.4273054,25.398518,0.34446454,-0.00774525,-4.512034,-0.012216774,-0.7172353,0.24242838,0.52053344,26.52762,0.25305918,8.077732,1.6160827,26.222822,0.5631531,-2.7593791,-4.128316,-18.532108,29.14319,-0.04922315,-0.007651317,0.12489887,3.8812785,1.8518519,0.3725,0.6168012,0.19666666,0.25564733,-37.243973
Group_03_299,Group_03,,1,,,,,,,,,,,,1,,,,,,31.725042,0.20831159,26.100996,33.90491,36.763893,10.662897,169.9632,151.59444,193.68253,229.25479,0.31787473,0.5303004,0.16490531,0.29053488,0.42857686,0.26367155,3.1190753,1.4938762,2.7235796,1.9325758,0.20226298,0.61503434,27.118572,0.23568419,11.694069,0.98782676,23.21065,0.50821155,4.6445374,2.1481552,0.06095202,1.9059637,1.2503381,0.62408394,6.8761606,0.6553211,10.080341,1.136454,21.567486,0.41769844,463.39752,0.36756983,1287.8658,0.18496574,-56.24751,-1.4160925,1602.7382,0.121726245,947.9881,0.3810053,-61.562542,-1.0635831,2613.9397,0.0857238,851.5771,0.41386905,-62.60585,-1.0387498,-21.321701,-0.35226992,29.946947,0.26934558,-0.023745945,-1.4234263,-0.011596167,-0.77982485,0.22520724,0.55612385,28.9844,0.18957643,11.510901,1.0814847,26.202929,0.42057702,3.878549,2.754121,-19.949734,30.908766,-0.05444057,-0.004371408,0.11212118,3.8897893,1.1494254,0.6985714,0.7404522,0.11333333,0.05887841,-37.238506
Group_03_300,Group_03,,,,,,,,,,,,,,1,,,,,,34.07956,0.28066877,26.620483,36.69996,40.47612,13.855637,443.44455,673.1126,72.734795,28.52734,0.27750388,0.50927275,0.1510616,0.25483003,0.3762762,0.2252146,3.8045006,1.4271569,2.6002202,2.2476113,0.15119545,0.7786855,23.216293,0.3102182,8.963555,1.0668559,16.820276,0.542835,5.439355,1.3295673,0.049226444,1.3807627,1.4776933,0.73990524,7.4159594,0.7850041,8.517643,1.879044,16.429163,0.5772669,600.668,0.44060043,1270.822,0.21875927,-84.05215,-0.9680781,1681.0459,0.14782777,927.5987,0.34724325,-71.19191,-0.9513131,2784.5833,0.11024473,809.3508,0.32754865,-73.861755,-0.8959682,-18.895494,-0.3912659,28.62513,0.27809018,-0.012504609,-2.7525306,-0.008284185,-0.96104807,0.16617548,0.79906553,25.188992,0.27799976,8.712929,1.1679901,16.791885,0.5859507,4.2852345,1.774818,-17.14942,26.070343,-0.030920189,-0.004226473,0.11241728,4.0752354,4.1401277,0.1723077,0.20987737,0.056363635,0.033103894,-37.049976
Group_03_301,Group_03,,1,,,,,,,,,,,,1,,,,,,29.940952,0.31209347,19.580002,33.889626,36.306446,16.726444,210.29085,153.90894,235.55513,222.21344,0.2865588,0.63962805,0.12577316,0.23827398,0.42011505,0.2943419,4.782932,4.240799,3.9816294,2.9580336,0.15004078,0.90827423,20.947504,0.49144113,13.71779,0.8773115,13.788239,0.93522376,3.5925584,3.0654628,0.06374047,2.1314662,1.1706064,0.72389346,4.4700704,1.4690729,5.538377,2.169615,19.781626,0.35648662,469.13235,0.30418766,1219.836,0.17052379,-90.70365,-0.95709985,1620.7565,0.13062789,788.03296,0.37936205,-92.23085,-0.84114826,2652.0896,0.08647265,861.5619,0.50967866,-93.331635,-0.82039624,-18.182716,-0.36182463,26.635216,0.2774061,-0.014039245,-2.2825305,-0.013976102,-0.55642176,0.17082863,0.78795624,24.989511,0.3047522,11.250769,0.9993678,17.463732,0.7521713,1.1997827,9.888156,-16.13735,23.947811,-0.029958384,-0.010002704,0.1144936,3.0136988,4.481793,0.130625,0.11365896,0.085384615,0.06617173,-39.6661
Group_03_302,Group_03,,1,,,,,,,,,,,,1,,,,,,30.47735,0.2857236,20.747963,35.02255,36.59127,15.8433075,305.75577,338.8694,143.57167,147.53825,0.26486582,0.75681406,0.1260571,0.22264051,0.3475358,0.22147869,4.8961864,4.4768662,3.2229056,2.7850494,0.14489117,1.1714885,20.78658,0.4042954,11.375324,0.8894708,12.907209,0.8154617,5.221319,1.9046488,0.07119659,1.7008282,1.298346,0.6797702,4.354214,1.4494326,7.6118984,2.7885246,17.138086,0.8259026,496.77487,0.39940074,1272.4523,0.1495804,-104.830635,-0.8289463,1593.1603,0.14196019,883.31836,0.32929155,-96.56014,-0.82542044,2671.6436,0.10652376,871.05145,0.511427,-98.681114,-0.7894059,-18.980171,-0.34664464,28.525894,0.27388734,-0.022352502,-1.3797584,-0.01133741,-0.7158322,0.14638907,1.3339086,24.456764,0.2906254,12.168942,0.7316453,15.789289,0.73545724,4.1183505,2.5375166,-15.747791,25.362946,-0.039407045,-0.004709483,0.14521034,1.9417475,3.9292734,0.144,0.14944564,0.106470585,0.08491803,-41.249054
Group_03_303,Group_03,,,,,,,,,,,,,,1,,,,,,32.06884,0.23483835,26.5527,35.158424,36.766174,10.213474,263.70312,140.11348,206.44965,290.1294,0.32111812,0.52999747,0.1646696,0.28049004,0.47002745,0.30535784,4.8152614,4.2136545,3.6053119,2.4829335,0.1884678,0.6818812,21.157515,0.4892575,12.513205,0.7794463,16.909906,0.94653225,0.8516639,15.637641,0.048692215,2.026067,1.4496273,0.6881919,5.702547,1.0032572,12.29868,1.0911828,22.5279,0.34535763,496.62415,0.4120569,1243.4734,0.23520751,-96.08563,-0.940153,1665.9956,0.16531363,868.1206,0.46814626,-94.49752,-0.8465135,2673.6243,0.110323034,919.05493,0.41390464,-95.80939,-0.8219421,-17.707802,-0.31828582,26.916893,0.25421923,-0.000895802,-38.965748,-0.012164105,-0.7847049,0.20987545,0.5887414,25.571983,0.26924393,11.27542,0.86572725,21.19417,0.77262586,-2.4050736,-5.374695,-15.829328,25.188562,-0.035491414,-0.004781803,0.15418679,4.109589,3.0162413,0.19769229,0.17325632,0.17875,0.21467635,-38.517593
Group_03_304,Group_03,,,,,,,,,,,,,,1,,,,,,29.773813,0.31007043,16.791456,34.894962,36.538746,19.74729,328.92252,318.95102,139.79982,82.247505,0.27801046,0.57221556,0.12967314,0.24757664,0.40818965,0.27851653,4.1029496,3.2760732,3.3222575,2.9747188,0.1585922,0.7660731,21.552933,0.41098002,13.098676,0.71102417,16.901936,0.8547854,1.7965386,6.4055376,0.058400422,1.9120724,1.4123614,0.7381723,4.459312,1.5170033,14.620255,1.8321067,20.08729,0.4079628,518.53925,0.38594824,1265.4973,0.19036697,-95.25679,-0.9122573,1673.2974,0.15811683,901.1186,0.49419335,-93.47429,-0.8314875,2685.1633,0.10532687,879.4857,0.4846171,-93.952446,-0.82181597,-18.642752,-0.3011849,27.469595,0.23781924,-0.010326781,-3.7049563,-0.012601803,-0.6701776,0.18354756,0.675402,25.021042,0.2394694,12.630052,0.76326543,21.140507,0.7338854,-1.1246694,-10.532998,-16.51342,25.919176,-0.039328575,-0.005708177,0.119892,3.6437247,3.537415,0.16576923,0.140471,0.121,0.14727186,-39.685368
Group_03_305,Group_03,,,,,,,,,,,,,,,,,,,,31.200794,0.21135831,29.735882,33.644627,34.84188,5.105999,459.39554,552.2461,223.8331,304.55307,0.34676737,0.5321012,0.1810403,0.31476232,0.48474303,0.3037027,5.1360574,2.814065,3.71295,2.855781,0.20454678,0.65944046,21.302874,0.41749096,11.489189,0.7973132,17.194904,0.7218105,4.3719687,2.4718404,0.041415956,1.5782714,1.1265932,0.7108068,5.8917875,0.8612184,7.2279406,2.1447299,20.396648,0.7072568,527.7523,0.39796573,1204.8478,0.18533774,-80.45681,-1.0838958,1672.0967,0.14311984,816.87415,0.44290015,-86.99542,-0.8858195,2679.0212,0.11531886,976.0423,0.43080986,-88.221695,-0.86385477,-17.971281,-0.31627396,25.704815,0.27682355,-0.010313557,-3.656371,-0.012725995,-0.58419365,0.23232976,0.6234252,24.917072,0.3243933,11.931578,0.83084446,19.765276,0.7020598,1.8830844,6.0724335,-16.63402,26.059633,-0.046744082,-0.005344303,0.15356174,3.598485,3.4416826,0.17999999,0.121700905,0.09294118,0.089229695,-37.274796
Group_03_306,Group_03,,,,,,,,,,,,,,,,,,,,33.26901,0.14542969,32.616585,34.20502,36.41452,3.7979355,275.30856,137.04787,109.257935,100.35359,0.3445884,0.46103084,0.20158458,0.3355002,0.45412856,0.252544,4.8341956,3.024371,3.7701776,3.6296875,0.1940502,0.5956741,23.0028,0.38203925,10.331582,0.91110677,17.753014,0.70939857,3.854445,2.6675763,0.04341005,1.7301638,1.0713592,0.7500514,7.2060723,0.6537004,8.126628,1.4520229,21.545786,0.39988586,501.62238,0.39344987,1203.1052,0.1669369,-77.4627,-1.1335658,1640.892,0.14630415,796.651,0.4807725,-80.87879,-0.9411883,2675.5862,0.11475772,889.4477,0.4997002,-83.464905,-0.8928173,-18.665419,-0.31043848,26.48248,0.28047085,-0.010888345,-3.501268,-0.013187167,-0.58489686,0.21271451,0.592309,26.452885,0.28700244,11.350812,0.8643875,20.701658,0.65991366,1.6061729,6.569542,-16.256323,26.16339,-0.047590517,-0.004921055,0.15680157,3.1319911,3.1746032,0.20642856,0.15904209,0.09461538,0.09434921,-37.763622
Group_03_307,Group_03,,,,,,,,,,,,,,1,,,,,,33.547287,0.21969119,31.34054,33.48389,39.854805,8.514265,186.07144,106.81231,71.16188,38.967648,0.52810407,0.5368743,0.21569899,0.5647976,0.77095544,0.5552565,6.0462275,2.725334,3.0838594,1.4765689,0.21087345,0.63168186,21.34182,0.44292343,3.082397,3.3565147,11.923611,1.004343,-0.31863374,-39.797596,0.04833204,2.2663279,1.0977024,0.6040405,5.0483274,0.9986022,5.8238597,2.1568115,16.314512,0.48887116,573.7328,0.49359608,1210.072,0.24294156,-56.29106,-1.4112779,1606.9836,0.15618615,904.3196,0.44253573,-52.05688,-1.2785531,2689.415,0.11751486,789.8916,0.46955687,-54.953476,-1.1838403,-12.715981,-0.30713123,20.068707,0.2693134,0.004070982,8.101628,-0.014765612,-0.51868516,0.24228863,0.5346558,23.182234,0.39284706,0.969228,10.268091,11.24188,1.1378454,-2.9487526,-4.175016,-14.4615135,22.584894,-0.042489804,-0.007424934,0.08933071,3.114187,2.8169014,0.2825,0.352943,0.06666666,0.046427958,-35.459866
Group_03_308,Group_03,,,,,,,,,,,,,,1,,,,,,31.18114,0.23935224,25.270966,34.22311,35.599052,10.328087,623.8589,541.26,65.577934,29.061773,0.36184117,0.46918654,0.2103028,0.34312353,0.51015466,0.29985186,4.789925,3.0961049,4.4637294,5.4356637,0.20517687,0.5960341,20.378328,0.46679455,9.29587,0.89134026,23.944689,0.4170869,4.470763,2.1191802,0.061643764,2.5798948,1.1999571,0.7775938,7.403284,0.73828363,9.210847,1.0017979,22.098303,0.28138733,473.0433,0.3933205,1142.7308,0.16633074,-89.5186,-1.0357583,1651.3673,0.10184444,756.5542,0.4542012,-94.489395,-0.8561155,2608.4763,0.1048017,916.82764,0.4499286,-95.09632,-0.8442036,-20.407612,-0.26597238,26.830532,0.2381322,-0.022811495,-1.4545058,-0.013548373,-0.591564,0.24338229,0.5089781,25.834318,0.2703711,12.27944,0.6773456,26.474426,0.39030182,3.8150027,2.885263,-12.58626,20.125872,-0.053544875,-0.004475802,0.1358114,5.769231,2.5252526,0.236,0.1896945,0.175,0.1335103,-35.93257
Group_03_309,Group_03,,,,,,,,,,,,,,,,,,,,31.692461,0.25675377,28.408195,33.652298,38.172127,9.763931,82.05989,14.844608,45.813747,48.82435,0.17647955,0.40340406,0.10458946,0.15515417,0.25883067,0.1542412,0.62912005,0.4041834,0.4551029,0.28328142,0.08171823,0.4476791,24.123587,0.21664141,18.755716,0.240151,24.576567,0.398667,9.536132,0.70787317,0.042291537,1.5519644,1.1929556,0.62104815,7.4426174,0.83510035,9.582607,0.64848727,17.911728,0.48023203,365.21213,0.1979361,1256.9579,0.10103964,-84.06242,-1.0052754,1618.8861,0.05417011,772.302,0.4857875,-78.06231,-0.8892885,2547.3179,0.09694074,1387.2023,0.43784556,-77.91739,-0.89148355,-24.9628,-0.16363497,32.478416,0.17339654,-0.03422917,-0.59047043,-0.01424283,-0.301323,0.08970862,0.4377958,26.579805,0.12502109,19.361874,0.24446653,29.190334,0.26017904,11.112916,0.6539035,-19.08345,27.069225,-0.041340277,-0.01012335,0.063696556,3.0150754,1.5625,0.45,0.54448754,0.1175,0.14077908,-41.720516
Group_03_310,Group_03,,,,,1,,,,,,,,,,,,,,,27.923426,0.2737507,18.89233,32.0483,34.284378,15.392048,345.28867,289.68378,291.08368,336.66537,0.23840551,0.5749372,0.1270709,0.1848969,0.35826215,0.23119125,4.1625586,3.404982,2.8471928,1.9360607,0.1266256,0.64518607,18.189285,0.5631889,12.770454,0.76286274,12.302678,0.8971623,4.4082856,2.3518953,0.060766265,1.6125085,1.4200253,0.67647856,3.8691564,1.4961864,9.360923,2.2197714,22.580963,0.6683319,503.97205,0.41257924,1181.518,0.15881023,-130.60066,-0.66185457,1617.5283,0.17014338,872.2655,0.4370494,-132.61388,-0.5996932,2646.2778,0.09826465,930.24475,0.42619282,-133.89268,-0.58204216,-18.483906,-0.3851157,27.881126,0.26681262,-0.013755274,-2.7783792,-0.014053754,-0.9277861,0.17859177,0.5144057,24.822931,0.40718406,12.896328,0.8205858,14.846474,0.98013896,0.74154407,18.068682,-15.780909,25.525846,-0.043957327,-0.006191231,0.095644325,3.950104,4.2016807,0.081999995,0.08869046,0.14999999,0.15666667,-41.659737
Group_03_311,Group_03,,,1,,,,,,,,,,,,,,,1,,32.415775,0.2160394,31.825012,34.507454,36.817764,4.992752,466.16113,718.34546,95.07865,70.70892,0.34168047,0.5285583,0.1577146,0.31997326,0.49408436,0.33636975,5.7727733,3.5054615,3.5084872,1.9483247,0.19979678,0.6554671,24.955536,0.46974614,15.831177,0.716342,18.03325,0.85359365,-1.916065,-7.970877,0.03671357,1.722444,1.2054114,0.72804815,7.2237673,0.80985415,10.333259,1.1817362,25.723557,0.39081988,473.92496,0.36750728,1186.8647,0.18121886,-65.4743,-1.2462773,1586.3741,0.1771682,893.62085,0.47691494,-71.36689,-0.9639709,2640.4314,0.09893739,828.5423,0.43722072,-73.871605,-0.9079382,-20.722366,-0.33615315,29.769293,0.2623924,-0.00202233,-19.084198,-0.015373609,-0.6896046,0.22637486,0.6023564,28.885103,0.31552315,14.851488,0.75336164,20.06095,0.81168073,-4.3906918,-3.6707463,-16.844355,25.660482,-0.044022307,-0.008193614,0.123103596,4.237288,2.9863484,0.24571428,0.24836937,0.086666666,0.07644896,-36.549767
